type	Score
0	89.59586082
0	65.1109456
0	62.65952819
0	28.67139158
0	31.53369296
0	183.6387666
0	84.62450648
0	35.94106183
0	100.6500845
0	97.60699786
0	59.88883527
0	48.42273702
0	44.40702437
0	33.58395523
0	81.81945497
0	27.00408439
0	97.2449216
0	116.8470824
0	132.0138907
0	146.548355
0	93.592334
0	113.868603
0	121.978051
0	129.1642266
0	126.4333755
0	115.1814762
0	131.0681355
0	116.2240217
0	65.85139119
0	104.852892
0	107.255711
0	129.752158
0	113.4459099
0	120.5161735
0	102.1310897
0	129.7858747
0	100.9523386
0	119.3277837
0	116.9210402
0	49.81393179
0	75.96428435
0	134.8871956
0	100.4296066
0	110.3994802
0	101.2047176
0	112.4703191
0	70.87734699
0	34.47198993
0	35.61974877
0	63.8030177
0	93.85204515
0	71.86926238
0	58.13290562
0	67.39377856
0	91.31336247
0	25.37390316
0	22.30933859
0	58.20355037
0	58.25521975
0	20.79067026
0	40.70081495
0	55.10386747
0	34.22865057
0	40.2250068
0	35.51365153
0	45.25917985
0	72.61056115
0	57.98470227
0	70.53355567
0	54.71637367
0	103.7645875
0	60.77362547
0	79.63719876
0	58.81166133
0	52.65324039
0	55.75819362
0	42.75821209
0	21.65345191
0	43.19974114
0	78.628261
0	48.31011783
0	59.29336296
0	59.31939264
0	70.19429444
0	66.68471274
0	58.40005048
0	94.18807953
0	70.21418134
0	40.9125651
0	34.84496201
0	39.16028238
0	38.98271989
0	59.74440689
0	58.85886381
0	129.1717327
0	134.7726668
0	110.2714991
0	112.1440278
0	144.9243053
0	139.8621766
0	121.1587867
0	94.95982769
0	122.2613523
0	135.1674868
0	131.4616583
0	111.5091888
0	123.2961276
0	129.1951322
0	125.2087712
0	104.0305488
0	59.90890383
0	40.81506694
0	27.32210894
0	77.19970792
0	71.86926238
0	111.9129933
0	109.7652979
0	42.75821209
0	34.06670199
0	81.93945956
0	142.2946952
0	108.6385156
0	111.3679152
0	13.05707709
0	89.67500769
0	54.17938655
0	49.37506748
0	41.08369405
0	79.03858484
0	107.3162464
0	103.2263866
0	102.4466218
0	125.9289691
0	91.45740198
0	17.48836109
0	94.33028704
0	84.0271101
0	19.34195623
0	19.89577459
0	25.80582581
0	50.85021163
0	35.79633325
0	95.5032163
0	74.9586946
0	78.94342152
0	67.21619525
0	51.44595716
0	50.26341362
0	80.16676511
0	38.05051149
0	128.6263325
0	98.70386557
0	153.8984457
0	127.1304956
0	96.81260197
0	81.46562843
0	110.8956289
0	79.29653862
0	115.9663504
0	113.9318089
0	23.14221411
0	57.02738677
0	50.71424213
0	47.29513637
0	45.1082141
0	34.48768872
0	64.69456669
0	29.20671502
0	29.86785303
0	46.82536117
0	38.3382317
0	71.48179778
0	97.77759033
0	77.50064755
0	19.89577459
0	51.44595716
0	93.04047117
0	94.89910871
0	69.82987521
0	52.99892699
0	97.047233
0	102.2746482
0	63.69759005
0	54.55155073
0	65.06875124
0	68.94215153
0	50.96585853
0	26.93917123
0	70.39830579
0	49.31223959
0	37.27652096
0	35.42735733
0	59.6355086
0	66.08401086
0	21.67201026
0	34.39587589
0	23.36823436
0	39.85555844
0	47.57592029
0	54.90398033
0	24.24021626
0	33.11523582
0	52.72281816
0	19.49446833
0	121.0771612
0	121.7245114
0	114.5635046
0	115.6903242
0	117.8415539
0	98.4316559
0	58.45874792
0	58.54260929
0	31.51786728
0	44.81170768
0	71.53722655
0	50.3261365
0	38.92693093
0	49.85180277
0	115.58556
0	97.76126531
0	65.46372296
0	108.003366
0	22.33544002
0	94.96124322
0	71.54215707
0	45.39630484
0	33.47404868
0	28.74944205
0	32.32301852
0	58.04426854
0	58.11033636
0	32.09887595
0	28.88998712
0	45.90205852
0	46.67903202
0	76.86327114
0	49.78022276
0	60.94079756
0	74.17507923
0	25.07789418
0	77.44599173
0	58.97476989
0	92.78710677
0	95.32674565
0	83.63876665
0	81.5059927
0	53.1986834
0	78.91613712
0	79.61479493
0	87.11530846
0	44.69527522
0	107.9658817
0	58.52053961
0	27.86466345
0	44.16796963
0	63.02970575
0	68.97122992
0	41.92668527
0	53.93407403
0	49.22067647
0	58.69197446
0	34.48086123
0	67.33965381
0	77.319384
0	24.71756927
0	62.44118611
0	76.83809899
0	19.7714579
0	46.07489848
0	32.62337534
0	36.80568331
0	76.22462037
0	31.34861339
0	57.31229637
0	65.7063967
0	39.43172085
0	48.3796522
0	61.0480761
0	66.93026168
0	50.05371954
0	88.57468681
0	71.32568765
0	62.84948148
0	61.79971757
0	68.57164298
0	75.94256847
0	74.98786732
0	89.2150938
0	55.09854476
0	86.96769847
0	82.25818669
0	52.94617349
0	85.29467583
0	70.01962802
0	62.46424893
0	68.99440984
0	81.6488109
0	40.17354065
0	86.68965449
0	71.46514586
0	69.60963253
0	73.02272076
0	69.59886173
0	91.8672297
0	40.60371117
0	43.38744766
0	64.30242937
0	55.84029192
0	36.78346579
0	31.97099053
0	35.61974877
0	74.05632912
0	70.56257206
0	68.02289435
0	48.75718823
0	77.39911293
0	67.51954016
0	67.7461664
0	77.44599173
0	31.96647088
0	71.52450381
0	35.80304126
0	20.55821362
0	73.65818506
0	59.05362723
0	84.48791274
0	55.51015561
0	49.69558239
0	42.65118723
0	50.74956238
0	48.71389656
0	52.62663958
0	52.28473571
0	50.98595038
0	73.56246895
0	34.81011852
0	102.9032744
0	38.97304095
0	71.68198044
0	32.72565787
0	60.2635383
0	81.8406191
0	72.19431585
0	82.71509762
0	40.82695223
0	58.04426854
0	54.29757818
0	88.21913561
0	73.61423544
0	77.84892828
0	105.3979102
0	85.41704829
0	70.50303213
0	91.3555527
0	81.67729058
0	58.61610369
0	39.37970372
0	48.75718823
0	32.58441622
0	63.94659326
0	54.84069035
0	45.7653216
0	17.03885937
0	35.68374056
0	81.09857934
0	80.8642676
0	55.35593913
0	16.51452717
0	23.00802634
0	39.07720175
0	39.16028238
0	83.63876665
0	46.02987055
0	20.96049901
0	41.77298515
0	30.4667187
0	37.35622682
0	52.65324039
0	41.36081319
0	53.31961342
0	36.16080835
0	90.79733582
0	21.08710674
0	30.62113326
0	74.50242095
0	23.40262148
0	53.34177293
0	43.3286568
0	53.56241816
0	55.79085004
0	31.40097031
0	75.59770973
0	104.9210626
0	64.47120505
0	68.35819267
0	57.23943407
0	90.35018623
0	27.69602579
0	16.5094294
0	50.13510818
0	57.47739353
0	58.06264955
0	99.58658805
0	22.35357686
0	45.84973143
0	33.78907709
0	28.6099427
0	22.06103454
0	58.59029381
0	66.33832721
0	44.20595186
0	52.30215851
0	51.71204272
0	102.2906642
0	90.57613695
0	73.77006239
0	65.47465703
0	73.19365025
0	40.65068307
0	64.51337569
0	31.16717082
0	45.47017954
0	54.44782513
0	102.9032744
0	37.04671537
0	62.46163609
0	39.79583188
0	47.24148694
0	39.72604587
0	32.44886279
0	43.4072317
0	26.39886272
0	20.35891946
0	36.55135949
0	22.45835535
0	47.41722755
0	29.20671502
0	21.93639565
0	35.81563407
0	36.11772353
0	48.04120908
0	36.49676973
0	21.23904526
0	35.66074024
0	52.79715013
0	31.42628964
0	41.94081895
0	14.16018878
0	33.36828479
0	27.82917716
0	41.70254207
0	45.96670987
0	24.88358231
0	64.62985404
0	31.79457821
0	23.97998406
0	26.27728435
0	46.89020967
0	42.56917144
0	99.20385369
0	65.66148791
0	37.56832687
0	73.09513915
0	20.80028855
0	16.54519426
0	46.74027475
0	30.65667199
0	115.1023269
0	26.93470737
0	52.23647697
0	37.73362547
0	42.83520099
0	54.55155073
0	37.22374989
0	26.09794725
0	24.20264677
0	39.66035049
0	34.50602379
0	44.61180723
0	51.22417463
0	31.30412793
0	36.69023832
0	47.77908615
0	38.2669699
0	44.16062037
0	67.50649452
0	48.8464363
0	110.995274
0	100.3530842
0	106.2165296
0	92.08164476
0	112.8568418
0	118.9913989
0	63.98971086
0	58.00479132
0	77.27343617
0	76.11813223
0	61.64342906
0	66.42815136
0	41.15023812
0	45.91096432
0	47.57791034
0	57.35809767
0	58.08588541
0	54.45168054
0	88.38348289
0	22.08084671
0	57.40288378
0	91.07698628
0	48.99155233
0	60.42700149
0	65.72920791
0	60.143671
0	72.59903664
0	83.64335778
0	40.99579701
0	70.0771688
0	17.08654388
0	31.80462168
0	42.09966088
0	39.47528142
0	23.40615468
0	27.92593739
0	20.73699857
0	48.54110391
0	47.71785555
0	31.06031017
0	40.93775255
0	38.17721708
0	63.48099621
0	91.71398643
0	60.78950456
0	30.58729498
0	34.38061202
0	22.2912478
0	70.71046495
0	47.95190797
0	58.60892486
0	23.848611
0	53.63072758
0	60.61757407
0	43.42892229
0	59.19689388
0	18.01968177
0	25.14251657
0	85.75522765
0	83.35460366
0	40.1944768
0	20.29006153
0	57.93226675
0	51.01594341
0	58.8870651
0	79.17738752
0	30.70174917
0	70.87734699
0	46.99102486
0	65.96671035
0	61.0203666
0	19.67601902
0	55.47143074
0	51.31545556
0	69.07919944
0	34.94954303
0	74.55787973
0	18.67951071
0	45.8090714
0	59.11552688
0	30.65667199
0	33.48411739
0	30.07060685
0	29.37359706
0	80.90428133
0	67.45367871
0	135.6837406
0	70.19917261
0	20.7674963
0	99.05585966
0	76.9866156
0	67.05787735
0	49.92300063
0	21.48448083
0	76.35087866
0	30.4310746
0	56.1380619
0	42.17715766
0	37.02458262
0	31.02818858
0	47.68014455
0	42.11698416
0	50.10424291
0	53.47459403
0	34.25322172
0	39.21424516
0	51.03726141
0	55.38742527
0	32.99867102
0	40.01268961
0	67.62795234
0	34.18201854
0	33.1216904
0	77.319384
0	67.18761612
0	26.3497998
0	45.74162689
0	33.54199884
0	70.16413672
0	66.49464326
0	40.93048255
0	28.55538433
0	23.83690129
0	56.59480707
0	43.41547748
0	69.43686616
0	50.37131901
0	27.1393582
0	37.08815334
0	44.14157902
0	37.24405667
0	28.69692826
0	18.94974166
0	55.38082391
0	59.16903097
0	36.60677317
0	75.33983018
0	64.48012919
0	21.82056304
0	118.553723
0	55.55785589
0	37.89752155
0	75.6953199
0	52.29135221
0	68.50783432
0	48.74312839
0	79.49841135
0	30.91406636
0	35.53481565
0	39.13075828
0	67.99220376
0	66.74775754
0	51.85940292
0	109.157421
0	36.02386529
0	35.90887202
0	20.47400984
0	50.01753456
0	46.19921517
0	19.81905589
0	26.18669125
0	137.5862652
0	24.92988646
0	69.78268359
0	36.29889362
0	135.8066923
0	80.22944678
0	130.5772066
0	118.1035838
0	112.3911742
0	113.5191145
0	107.4245321
0	112.1315262
0	122.9436162
0	98.59640225
0	85.2513884
0	104.6691411
0	110.9203093
0	154.8406904
0	93.70176528
0	103.0013836
0	156.2464944
0	87.95518457
0	73.60371411
0	62.95921002
0	63.99185902
0	84.9754121
0	103.9746896
0	108.4440853
0	115.9963614
0	77.02509431
0	100.2065697
0	107.4042479
0	94.067687
0	63.18432465
0	110.0093249
0	82.25818669
0	107.3701794
0	95.54296544
0	102.141956
0	119.0339293
0	97.23808403
0	73.32941735
0	60.01894456
0	88.46428351
0	59.27266284
0	88.83338815
0	75.84515295
0	34.62229203
0	86.64125436
0	26.92364419
0	92.48438941
0	89.50153964
0	76.42378807
0	76.41709855
0	93.36848678
0	116.312564
0	63.99904537
0	57.16844403
0	20.16721306
0	76.69288095
0	59.23929906
0	40.67892276
0	62.96768674
0	56.45265689
0	99.00386128
0	79.54421165
0	48.33831677
0	62.07526113
0	54.19175671
0	43.9532036
0	88.99553305
0	59.85321277
0	44.56903394
0	63.87631503
0	68.40049664
0	71.04403621
0	54.28041973
0	38.7333229
0	76.93301993
0	52.65324039
0	61.78996996
0	115.6221864
0	125.376646
0	76.59983386
0	66.22504137
0	119.7945582
0	116.0523534
0	28.91555548
0	49.13759585
0	66.11410248
0	34.90230351
0	33.85160729
0	47.23340959
0	25.39991094
0	87.27770464
0	50.58135934
0	63.54483548
0	61.64097981
0	43.63345949
0	41.9492221
0	22.72254709
0	186.3609135
0	25.98129512
0	46.13482351
0	33.25080763
0	54.16810403
0	30.71345983
0	48.90369747
0	56.1380619
0	69.8264162
0	57.99020465
0	67.36275363
0	62.18208089
0	86.55340121
0	67.84119736
0	26.63161559
0	37.79278869
0	57.35020611
0	59.00766182
0	60.4893038
0	52.51418543
0	38.2669699
0	46.19921517
0	13.46429324
0	72.14900774
0	62.34555744
0	47.90524401
0	75.001604
0	45.65611879
0	54.44543119
0	82.47777502
0	99.41472268
0	68.31980335
0	95.40706867
0	37.69560478
0	84.23781043
0	45.57655773
0	60.39114644
0	59.32962525
0	61.02625263
0	52.95763573
0	50.40224031
0	19.67601902
0	29.29287179
0	71.23331643
0	49.49193852
0	65.86005473
0	53.61757118
0	30.73339069
0	68.96748434
0	27.7946042
0	34.97002931
0	100.028307
0	72.69287739
0	53.69728249
0	46.7474848
0	96.33980608
0	102.1764744
0	101.3484915
0	99.19116131
0	101.1503926
0	34.94333696
0	73.62963622
0	15.80498023
0	36.57723093
0	33.258231
0	34.96546418
0	44.91412332
0	37.60518203
0	58.06751719
0	39.47893409
0	64.40451989
0	50.29639327
0	76.86430598
0	60.84570616
0	44.68208547
0	75.33983018
0	61.02625263
0	41.26798245
0	29.58192851
0	33.17129547
0	75.19231534
0	48.70223889
0	47.82651636
0	31.10346549
0	63.66223615
0	43.68675575
0	55.89538816
0	41.47924512
0	39.43172085
0	65.33940628
0	72.61853911
0	57.10020274
0	65.14699506
0	57.90354068
0	33.99618404
0	27.1393582
0	59.01842839
0	66.72372664
0	74.80125931
0	90.2142112
0	75.8943581
0	51.89574553
0	80.07637567
0	95.6182179
0	85.31476624
0	94.06103454
0	77.26929912
0	80.70973784
0	85.17282126
0	90.57834799
0	64.08904722
0	100.8047719
0	82.02133642
0	127.3106061
0	76.87178399
0	97.17501633
0	83.52358141
0	104.372213
0	93.53026925
0	72.22481358
0	67.32042429
0	98.46213248
0	56.57861521
0	92.51969334
0	110.8664763
0	102.5901215
0	124.8281727
0	87.06257061
0	82.8499757
0	87.46171169
0	97.56576837
0	81.523455
0	79.29653862
0	66.07894566
0	71.0314206
0	102.2285912
0	68.58279899
0	84.36434825
0	107.8398822
0	85.34611798
0	104.5075587
0	70.28045121
0	81.26792396
0	75.56563944
0	71.60671544
0	91.63749436
0	92.50543253
0	101.4402472
0	85.9107743
0	74.99427432
0	94.52491323
0	78.2583799
0	82.90951739
0	74.95102158
0	117.7312752
0	36.67281552
0	89.71210689
0	46.51318592
0	58.46512836
0	49.36097045
0	90.73343227
0	74.80125931
0	91.94082532
0	69.60963253
0	60.39415805
0	86.96406717
0	71.73244918
0	78.14697473
0	77.6266674
0	79.65096428
0	62.16084292
0	84.21979645
0	67.08976364
0	94.52938629
0	68.1109441
0	88.9481392
0	139.330713
0	118.1035838
0	65.13952169
0	69.50318172
0	106.6615927
0	93.90906191
0	109.7419719
0	73.37248827
0	54.28041973
0	32.18144936
0	95.83297531
0	99.42673263
0	70.51950595
0	59.52117695
0	72.91544431
0	88.28120036
0	122.1677822
0	102.9032744
0	56.27147402
0	59.78263082
0	59.4480232
0	69.62893668
0	66.54420106
0	42.57286077
0	98.45839102
0	78.46908594
0	95.27971586
0	43.60774529
0	24.09518345
0	41.93757164
0	103.4776727
0	104.3598858
0	86.99376762
0	90.23407395
0	122.74265
0	91.98851299
0	57.65205397
0	51.44595716
0	101.6321693
0	156.6298503
0	102.4083528
0	79.08730072
0	91.63432531
0	79.45674908
0	105.0406395
0	93.64923383
0	117.5731806
0	83.72020583
0	122.6569977
0	126.677313
0	108.2067507
0	106.9048423
0	109.2633932
0	33.29394317
0	74.69525829
0	80.878135
0	107.264752
0	76.96118534
0	100.5870517
0	106.4656654
0	78.23927768
0	93.3752241
0	69.40688368
0	99.36159713
0	103.6291603
0	92.08074882
0	94.44549736
0	125.9085511
0	109.2061639
0	116.1438401
0	125.0256992
0	167.539579
0	103.6498311
0	72.94724626
0	61.92701872
0	33.854158
0	22.48717467
0	50.26904101
0	24.76730309
0	48.05961197
0	68.15104681
0	55.30524809
0	64.71621091
0	54.36059172
0	38.41277032
0	48.62396979
0	64.81618483
0	56.50856447
0	42.99121807
0	33.59449789
0	59.16274321
0	43.83338741
0	26.60719417
0	19.41812139
0	63.06739863
0	53.15330849
0	15.69854754
0	57.89998238
0	38.2669699
0	30.70693136
0	32.56497508
0	40.75443677
0	40.86959136
0	26.03582905
0	55.84029192
0	32.68971344
0	14.25218002
0	81.52023366
0	53.62030845
0	35.09608393
0	37.29871456
0	97.09297898
0	91.67914798
0	100.8568642
0	55.9086904
0	37.29871456
0	57.21750694
0	33.05412981
0	51.54548769
0	23.36947871
0	53.30752498
0	41.54200389
0	80.02140539
0	63.67153216
0	49.46963168
0	75.28229498
0	59.89826743
0	42.83373174
0	37.9066177
0	46.21338772
0	62.69343008
0	89.43832177
0	61.53492528
0	68.52539283
0	45.001951
0	94.04960698
0	73.5557225
0	123.4501863
0	70.3046433
0	76.50330023
0	44.1355859
0	62.94252857
0	69.01263143
0	95.75609893
0	77.52761522
0	66.92451057
0	42.78051893
0	58.33798779
0	62.31386576
0	64.91846736
0	82.88276752
0	70.54935996
0	80.21342443
0	40.31570504
0	49.0056449
0	74.89248252
0	26.29208046
0	75.65650722
0	71.35309187
0	45.98129802
0	39.2954928
0	57.83713354
0	66.5896347
0	45.47017954
0	78.16573819
0	63.3538961
0	40.63153217
0	96.16149831
0	28.8225084
0	60.81896235
0	86.38842749
0	70.1328911
0	59.90890383
0	79.55426142
0	40.36678896
0	91.8001432
0	22.51752666
0	78.19398824
0	79.13411867
0	85.44592394
0	35.48029056
0	114.1242248
0	45.31040556
0	44.63087159
0	44.65640992
0	56.91136465
0	60.25543046
0	38.25120877
0	91.5822134
0	89.48209588
0	79.05839769
0	84.54076718
0	79.38955844
0	47.16084672
0	54.51563688
0	68.03682671
0	65.58307726
0	61.5894778
0	56.40308677
0	61.09289421
0	27.4283319
0	21.02358143
0	44.66720389
0	41.1550002
0	41.13660786
0	62.62735749
0	83.76672187
0	66.45170207
0	62.78275183
0	58.95006832
0	55.83274229
0	25.94624848
0	31.1725676
0	61.39952451
0	54.77967555
0	50.01042786
0	31.85393616
0	19.46848994
0	60.98791367
0	95.70466316
0	77.44599173
0	60.28259374
0	71.49954351
0	25.23574404
0	33.59822758
0	63.31040681
0	25.71073119
0	56.28110965
0	63.35907252
0	53.11346054
0	85.97914153
0	86.99662584
0	96.63687096
0	80.91661977
0	47.13575699
0	97.65267441
0	49.71547146
0	44.69527522
0	22.96545431
0	79.68593023
0	99.04059789
0	81.07800534
0	24.67181631
0	57.81945237
0	77.66949217
0	54.19840002
0	70.46819873
0	51.77504754
0	97.72248423
0	79.78823996
0	61.58272391
0	124.2631736
0	124.8954797
0	73.01213023
0	90.97219937
0	73.53015414
0	86.80757352
0	92.37512941
0	90.43759581
0	86.92127945
0	66.57898604
0	49.22793367
0	80.87406219
0	45.81180182
0	100.5806193
0	113.0388088
0	129.4543476
0	142.4366781
0	100.2747557
0	82.73988832
0	61.70746381
0	114.147348
0	69.69058153
0	85.61961476
0	59.80537013
0	54.09317829
0	16.90402232
0	64.97452701
0	39.330713
0	26.18669125
0	59.90835357
0	51.07259745
0	32.99867102
0	18.7624655
0	68.89573028
0	53.08540098
0	26.36461111
0	41.54495658
0	74.27285593
0	68.56658452
0	40.5723932
0	72.77641201
0	66.6462665
0	18.82313393
0	30.43740457
0	30.57192508
0	44.26770084
0	52.26549336
0	60.11712048
0	50.11011887
0	47.61314529
0	62.88139598
0	59.13465062
0	72.00825035
0	94.15699032
0	42.30247989
0	76.20938841
0	49.53507486
0	52.15489964
0	50.22848576
0	56.17279355
0	74.92550747
0	89.89722038
0	88.80426437
0	63.16230876
0	50.78226649
0	46.16184449
0	53.46727925
0	80.19638359
0	80.00458194
0	37.04671537
0	43.0549104
0	36.17675943
0	73.95261272
0	24.19081025
0	72.89877674
0	77.22573291
0	87.18284014
0	58.40005048
0	88.3385146
0	44.40702437
0	79.05839769
0	60.67564189
0	55.9086904
0	77.34015366
0	40.91754532
0	56.00176241
0	32.72981615
0	23.69255961
0	51.44595716
0	34.499047
0	97.15472498
0	50.63073758
0	95.46505481
0	83.63876665
0	60.20720778
0	78.85997675
0	118.283808
0	90.17975561
0	78.51071615
0	83.41009406
0	56.36901633
0	65.10326245
0	79.40972512
0	70.09785467
0	53.2664167
0	67.67310005
0	91.41687874
0	87.52862126
0	80.79052903
0	61.07641239
0	74.99023373
0	75.47856264
0	86.68087593
0	73.70348556
0	61.70944838
0	73.92054927
0	95.03584303
0	95.93237726
0	101.5486213
0	117.423066
0	78.42991553
0	87.47859568
0	99.86590954
0	66.47150027
0	142.5550156
0	86.78779526
0	59.0911632
0	79.08730072
0	75.67034465
0	83.63876665
0	92.80028242
0	94.52011536
0	98.57486467
0	79.63303388
0	70.71046495
0	87.05601556
0	45.80544731
0	85.00626034
0	90.58009784
0	82.1170458
0	75.68091671
0	87.19890343
0	61.17774199
0	69.68363141
0	79.8603004
0	80.22618826
0	82.41162993
0	88.43529918
0	89.87247221
0	57.48791149
0	84.30207588
0	59.38173632
0	100.5573772
0	58.24251661
0	129.7228855
0	61.85679749
0	93.97654063
0	89.54081803
0	70.71046495
0	179.7025234
0	102.9032744
0	79.08730072
0	85.63560827
0	108.1121256
0	97.65653245
0	77.17006979
0	108.9848746
0	82.35636261
0	52.57087127
0	81.57281959
0	71.4924154
0	66.97046777
0	93.53976723
0	107.7942345
0	86.05270201
0	126.2009916
0	91.65580152
0	111.4424236
0	121.321173
0	64.98404441
0	57.73766539
0	126.4052774
0	105.0727816
0	102.9032744
0	65.3017134
0	73.95261272
0	105.4270036
0	102.0445249
0	78.23001509
0	85.66008874
0	90.2135864
0	60.97332183
0	97.81245736
0	85.88771147
0	109.3572997
0	94.68316819
0	59.86695139
0	59.83983901
0	57.33532606
0	82.91921651
0	55.01985946
0	73.17667038
0	98.32290548
0	67.83456565
0	89.28401658
0	76.80726668
0	98.08336562
0	53.742072
0	76.17488656
0	98.78100817
0	93.07886511
0	87.0851076
0	102.9032744
0	129.8548943
0	89.46803578
0	57.81945237
0	106.1493656
0	148.8464363
0	128.0184159
0	135.9598034
0	90.48964444
0	67.17996967
0	70.33075263
0	56.16398401
0	64.1686979
0	91.63578569
0	33.17794261
0	17.75552691
0	40.36106364
0	49.85180277
0	45.56211064
0	64.88807628
0	20.47600319
0	96.53395211
0	81.56291063
0	94.45046369
0	87.18284014
0	88.92383423
0	99.71429995
0	109.7642644
0	92.71531304
0	77.77755064
0	118.4602453
0	107.1171595
0	151.2354983
0	104.8398069
0	65.42879511
0	76.80726668
0	87.56228298
0	72.21939856
0	99.67563414
0	107.2798336
0	96.26053827
0	122.7991596
0	109.0716048
0	137.5604577
0	108.0379624
0	111.9635293
0	61.39952451
0	82.93175432
0	77.78076409
0	76.34426337
0	74.74262325
0	99.20385369
0	79.00940142
0	99.5050645
0	74.47297218
0	110.3457586
0	75.4857781
0	94.77326423
0	178.8769646
0	96.46421571
0	77.87400075
0	50.47661754
0	47.39584546
0	71.00823493
0	80.78899507
0	64.43688942
0	100.966742
0	92.03660591
0	78.21180039
0	93.81242482
0	113.908629
0	56.70517435
0	94.74189789
0	87.7029651
0	71.8837611
0	99.42673263
0	77.65482579
0	74.00749935
0	75.67798085
0	71.50813702
0	122.3205292
0	61.39952451
0	85.45350132
0	63.54483548
0	65.7063967
0	102.2800791
0	83.98766526
0	54.48708845
0	75.8580867
0	66.72934713
0	64.94440811
0	96.82787133
0	111.5541738
0	101.0950385
0	103.9601986
0	78.33804168
0	22.30433644
0	121.1236076
0	87.27295135
0	97.40662852
0	70.19917261
0	52.06447688
0	74.59238984
0	105.7047121
0	101.969488
0	60.05747294
0	109.3163082
0	46.0372056
0	75.0568298
0	60.7568976
0	51.44595716
0	69.82807991
0	84.64413311
0	92.27238423
0	50.16212663
0	141.5311251
0	70.60557981
0	70.86321193
0	64.74699497
0	84.26196202
0	65.7891675
0	98.40088197
0	102.1653214
0	52.12381042
0	114.06781
0	102.1083991
0	51.64787392
0	65.02313943
0	71.83904571
0	95.56116749
0	93.7054422
0	112.0455772
0	69.27493565
0	59.23929906
0	79.85489107
0	72.09104491
0	166.7633209
0	68.31414062
0	65.41843352
0	48.64575537
0	56.27147402
0	70.71046495
0	97.2449216
0	92.32380804
0	72.23714062
0	91.29356795
0	65.16095369
0	71.79462092
0	70.24042194
0	44.97838949
0	31.79205775
0	97.73177079
0	62.07526113
0	72.29296167
0	61.95122501
0	89.45825446
0	76.13369612
0	47.64917214
0	92.61555638
0	68.61450309
0	76.91656177
0	114.0064057
0	73.17667038
0	95.34817114
0	88.37926072
0	120.7369986
0	103.2590564
0	93.48174028
0	82.62158614
0	97.78074211
0	77.642571
0	84.34770913
0	52.65324039
0	99.27366152
0	68.29131858
0	30.27935568
0	71.02788973
0	114.9326978
0	90.51610863
0	75.601425
0	78.33804168
0	124.1441077
0	120.149994
0	120.488258
0	82.44302913
0	102.572001
0	86.02782867
0	74.82963368
0	63.84482889
0	99.27112306
0	71.26641749
0	76.81992468
0	110.8649912
0	73.36806183
0	140.3007587
0	100.7104905
0	90.11325154
0	103.5374271
0	44.24943888
0	99.42673263
0	113.7026896
0	99.21331616
0	96.06457694
0	86.07612618
0	116.4916172
0	79.45674908
0	89.92504121
0	101.3015347
0	116.768349
0	54.31233298
0	30.59186575
0	19.61427302
0	81.46925954
0	114.5022465
0	79.39633471
0	98.51250634
0	54.89613597
0	82.37138364
0	68.44955538
0	53.00004225
0	63.66494557
0	86.87143828
0	59.59510697
0	49.61587548
0	48.35986079
0	22.1153492
0	55.92374375
0	75.76409218
0	48.23002649
0	28.90955837
0	79.41690113
0	68.03964709
0	33.14206529
0	58.54260929
0	71.36987617
0	72.64699744
0	76.69912464
0	67.28889342
0	104.3475133
0	106.4656654
0	67.32042429
0	95.25731229
0	101.1545318
0	38.85751311
0	92.21175405
0	96.53071468
0	89.60939126
0	102.4732607
0	128.4465428
0	96.70458575
0	66.97046777
0	80.91255865
0	97.65653245
0	92.30420487
0	86.97248503
0	67.51355399
0	61.81952337
0	67.73839514
0	67.002928
0	95.93237726
0	85.45350132
0	119.2531477
0	44.61065108
0	131.0603102
0	41.05406201
0	43.84236806
0	66.93026168
0	55.27624967
0	36.88088406
0	63.11557963
0	124.053685
0	61.74508038
0	53.80463919
0	75.14987689
0	48.51652648
0	36.081474
0	73.79839624
0	67.53957898
0	38.58251027
0	66.69441251
0	58.23496185
0	72.16042192
0	40.61023935
0	32.33632807
0	27.06538437
0	30.09453016
0	42.39788258
0	65.05211212
0	65.26568655
0	45.72697414
0	78.72148245
0	39.07407413
0	44.05643002
0	54.71637367
0	31.76588641
0	55.46611058
0	50.39416997
0	51.66980438
0	26.7819604
0	19.17622445
0	30.4667187
0	37.54831584
0	25.14251657
0	33.87172435
0	38.81138377
0	31.70135074
0	19.13041733
0	88.53758911
0	24.28631522
0	37.39441573
0	30.48769573
0	47.4064984
0	27.75310571
0	94.04960698
0	78.61582227
0	75.75885104
0	59.46299203
0	75.58950692
0	62.9762561
0	113.3828934
0	90.91770865
0	87.55582638
0	86.55340121
0	84.94833241
0	76.46414656
0	96.66668635
0	63.95303372
0	76.11813223
0	90.41607776
0	107.5983159
0	77.49314633
0	88.36023049
0	67.47025046
0	83.18862742
0	79.70056202
0	118.283808
0	44.94837399
0	87.98067356
0	86.9666496
0	94.51166941
0	67.57242349
0	92.66710268
0	67.45641215
0	117.8258753
0	102.9032744
0	64.48326491
0	104.6520171
0	121.4064638
0	61.39952451
0	123.4290819
0	62.22628611
0	94.15699032
0	85.96072046
0	92.94970709
0	47.96941534
0	61.39952451
0	96.37412842
0	61.62725858
0	95.73312791
0	58.20051309
0	77.74939774
0	36.69023832
0	47.26393959
0	53.30752498
0	46.85648056
0	14.25518684
0	40.49439124
0	102.9032744
